bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,statezip,price,basement,renovated,era_category,lat,lng,10th,ave,ct,dr,ln,ne,nw,pl,rd,se,st,sw,way
3,2.25,7.554858521040676,8.15507488781144,2.0,0,0,3,7.554858521040676,0,2009,0,19358 114th Pl SE,98031,293000.0,0,0,614313.8655298545,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,2.5,8.048788283534199,10.619325343015772,2.0,0,0,3,8.048788283534199,0,1994,0,46300 SE 137th St,98045,598000.0,0,0,539932.8210941788,47.49,-121.7742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
3,2.5,7.926602599181384,9.119977931895791,2.0,0,0,3,7.926602599181384,0,1991,0,17012 SE 47th Way,98006,860000.0,0,0,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46035633440980933,0.0,0.0,0.8877342200054945
3,1.0,7.265429723253953,9.210840247017833,1.5,0,0,4,7.265429723253953,0,1950,1983,12231 Densmore Ave N,98133,400000.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5,7.2078598714324755,7.627057417018934,3.0,0,0,3,7.2078598714324755,0,2005,0,2313 NW 65th St,98117,477000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.8499731344101603,0.0,0.0,0.0,0.526826034646132,0.0,0.0
5,2.25,7.533693709848633,9.34233308143468,1.0,0,0,4,7.064759027791802,700,1961,2001,15871 37th Ave NE,98155,554000.0,1,1,450218.6320663586,47.7574,-122.2865,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,6.966024187106113,8.019612794400267,1.0,0,0,3,6.756932389247553,200,1924,2011,2342 N 60th St,98103,480000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2.25,7.24422751560335,8.246433786160365,2.0,0,0,3,7.24422751560335,0,2012,1912,19521 SE 271st Pl,98042,250000.0,0,1,614313.8655298545,47.3668,-122.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,2.25,7.824046010856292,9.089979015305,2.0,0,0,4,7.824046010856292,0,1987,0,14586 NE 58th St,98007,808000.0,0,0,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,2.75,7.965545573129992,8.656955133791396,1.5,0,0,5,7.444248649496705,1170,1928,1970,1718 44th Ave SW,98116,920000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,2.75,8.063377822367027,9.502338118495565,2.0,0,3,4,7.9105906122564775,450,1985,0,401 S 289th St,98003,819000.0,1,0,539932.8210941788,47.3091,-122.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2.25,7.835974581721566,9.126958763037132,1.0,0,0,5,7.358830898342354,960,1976,0,4632 141st Ct SE,98006,902000.0,1,0,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.8698694477814449,0.0,0.0,0.0,0.0,0.0,0.0,0.4932820124598141,0.0,0.0,0.0
3,1.75,7.696212639346407,9.1942109900463,1.0,0,0,5,7.313220387090301,700,1978,0,15222 SE 48th Dr,98006,689000.0,1,0,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.0,0.8915485886715856,0.0,0.0,0.0,0.0,0.0,0.4529250644838547,0.0,0.0,0.0
5,2.25,7.736307096548285,8.911934336161426,1.0,0,0,3,7.162397497355718,1000,1973,2013,13038 SE 184th Pl,98058,359900.0,1,1,539932.8210941788,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
4,2.0,7.495541943884256,7.996317231796746,1.0,0,0,4,6.907755278982137,800,1923,0,7502 15th Ave NE,98115,415000.0,1,0,623805.5955773297,47.6211,-122.3244,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.554858521040676,8.517193191416238,2.0,0,0,3,7.554858521040676,0,2005,0,22840 SE 269th St,98038,297500.0,0,0,614313.8655298545,47.3659,-122.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
4,2.5,8.42726848388825,9.681281062043258,2.0,0,2,3,8.42726848388825,0,1990,2009,1630 204th Pl NE,98074,1060000.0,0,1,539932.8210941788,47.6017,-122.0416,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
4,2.0,7.4205789054108005,9.209039526243135,1.0,0,0,3,7.4205789054108005,0,1967,2011,29031 40th Ave S,98001,204700.0,0,1,450218.6320663586,47.3039,-122.2108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.25,7.365180126021013,9.693692018741418,1.0,0,0,4,7.365180126021013,0,1978,2000,4460 332nd Ave SE,98024,335000.0,0,1,539932.8210941788,47.5717,-121.9134,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,1.5,7.444248649496705,8.411832675758411,1.5,0,0,3,7.251344983372214,300,1928,1954,5151 S Othello St,98118,462000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,2.5,7.7142311448490855,8.928375259853631,1.0,0,0,3,7.038783541388542,1100,1966,1963,20216 12th Ave NW,98177,469000.0,1,1,450218.6320663586,47.7564,-122.3426,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5,7.859413154693583,9.85114107216392,1.0,0,0,4,7.859413154693583,0,1976,1992,24292 141st Pl SE,98042,396500.0,0,1,539932.8210941788,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
3,1.5,7.1308988302963465,8.948975607841776,1.0,0,0,5,7.1308988302963465,0,1968,0,7202 121st Pl SE,98056,410000.0,0,0,450218.6320663586,47.5303,-122.1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
5,2.75,7.962067308753666,8.403128235128264,1.0,0,0,3,7.408530566894626,1220,1976,0,6316 26th Ave NW,98107,646000.0,1,0,539932.8210941788,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
2,1.5,7.560080465021827,8.133880887949207,1.0,0,0,4,6.866933284461882,960,1912,1989,1103 26th Ave,98122,517000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,7.090076835776092,8.995040974685022,1.0,0,0,4,7.090076835776092,0,1958,1972,20220 8th Ave S,98198,232000.0,0,1,450218.6320663586,47.3915,-122.3157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.25,7.114769448366463,7.121252453244542,2.0,0,0,3,6.984716320118266,150,2009,0,3465 21st Ave W,98199,435000.0,1,0,614313.8655298545,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.5,7.762170607138205,8.987321812850125,2.0,0,0,4,7.762170607138205,0,1987,0,14019 SE 61st Pl,98006,770000.0,0,0,539932.8210941788,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
3,2.0,7.605890001053122,12.434565861835527,2.0,0,0,3,7.31986492980897,500,2003,0,16103 Kelly Rd NE,98019,439000.0,1,0,614313.8655298545,47.7354,-121.9726,0.0,0.0,0.0,0.0,0.0,0.386339139231587,0.0,0.0,0.9223568016216915,0.0,0.0,0.0,0.0
6,2.25,7.944492163932159,9.655026193237628,1.5,0,2,5,7.585788821732034,850,1940,0,15451 22nd Ave SW,98166,543200.0,1,0,450218.6320663586,47.4762,-122.3394,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,1.0,7.003065458786462,9.76042516969429,1.0,0,0,3,7.003065458786462,0,1978,0,33610 51st Ave S,98001,139000.0,0,0,539932.8210941788,47.3039,-122.2108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.795646536334594,8.517193191416238,2.0,0,0,4,7.473069088032197,670,1945,0,6723 12th Ave NW,98117,626000.0,1,0,450218.6320663586,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
4,1.5,7.346010209913293,9.124346658809207,1.0,0,0,3,6.907755278982137,550,1956,2001,1015 158th Pl SE,98008,418000.0,1,1,450218.6320663586,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
2,1.75,7.114769448366463,8.1886891244442,1.5,0,0,5,7.114769448366463,0,1925,0,2561 3rd Ave W,98119,636000.0,0,0,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.299797366758161,8.885302512980633,1.0,0,0,4,7.299797366758161,0,1965,0,2525 NE 24th St,98056,320000.0,0,0,450218.6320663586,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,2.25,7.67786350067821,9.168788944817948,1.0,0,0,3,7.67786350067821,0,1969,2010,2422 171 Ave SE,98008,580000.0,0,1,450218.6320663586,47.5951,-122.1535,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
2,1.0,6.507277712385012,9.298351249298896,1.0,0,0,3,6.507277712385012,0,1942,1999,10025-10037 31st Ave SW,98146,240000.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
4,2.75,8.058327306580958,8.999248901686114,2.0,0,0,3,8.058327306580958,0,2014,0,13009 NE 74th St,98033,860000.0,0,0,614313.8655298545,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,2.0,7.67786350067821,8.748304912379623,1.5,0,1,4,7.67786350067821,0,1928,0,4103 Hillcrest Ave SW,98116,849000.0,0,0,623805.5955773297,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,1.75,7.705262474866325,9.773834344309257,1.0,0,0,4,7.705262474866325,0,1967,0,16527 191st Pl NE,98072,437000.0,0,0,450218.6320663586,47.7569,-122.1478,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
3,2.0,7.22983877815125,8.1886891244442,3.0,0,0,3,7.22983877815125,0,2013,1923,600 21st Ave,98122,350000.0,0,1,614313.8655298545,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,6.76849321164863,8.594154232552366,1.0,0,0,3,6.76849321164863,0,1950,2007,9238 32nd Ave SW,98126,310000.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
4,2.25,7.824046010856292,8.305484017727691,1.5,0,0,4,7.326465613840322,980,1940,2001,8044 20th Ave NW,98117,669500.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
3,2.25,7.473069088032197,8.420462002456466,2.0,0,0,3,7.473069088032197,0,1988,2000,3728 246th Ave SE,98029,500000.0,0,1,539932.8210941788,47.544,-122.0471,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
2,0.75,6.733401891837359,10.612557293639888,1.0,1,4,4,6.733401891837359,0,1937,0,8907 SW Quartermaster Dr,98070,528000.0,0,0,623805.5955773297,47.4122,-122.4726,0.0,0.0,0.0,0.8331572069342718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5530362271438312,0.0
3,1.75,7.346010209913293,9.181940897454485,1.0,0,0,3,6.956545443151569,500,1976,0,22821 SE 288th St,98010,255000.0,1,0,539932.8210941788,47.313,-122.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
3,2.5,7.450079569807499,8.209580483475577,2.0,0,0,3,7.450079569807499,0,1992,0,11518 SE 221st Pl,98031,255950.0,0,0,539932.8210941788,47.3887,-122.2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
3,2.0,7.408530566894626,9.17378011666438,1.5,0,0,3,7.408530566894626,0,1983,2009,12721 83rd Ct NE,98034,410000.0,0,1,539932.8210941788,47.6974,-122.2054,0.0,0.0,0.8841053150955672,0.0,0.0,0.4672876970558584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.275172319452771,12.42571407155621,1.5,0,0,3,7.275172319452771,0,2008,0,21700-21712 119th Ave SW,98070,420000.0,0,0,614313.8655298545,47.4122,-122.4726,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,1.5,7.01211529430638,9.186252576447092,1.0,0,0,4,7.01211529430638,0,1963,0,14222 NE 80th Pl,98052,416000.0,0,0,450218.6320663586,47.6762,-122.1169,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
2,1.0,6.579251212010101,8.348064228408266,1.0,0,0,4,6.579251212010101,0,1942,1982,821 Edmonds Ave NE,98056,127160.0,0,1,450218.6320663586,47.4784,-122.1919,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.25,8.354674261918463,9.056023011591826,2.0,0,0,3,8.354674261918463,0,2004,2003,511 98th Ave NE,98004,2300000.0,0,1,614313.8655298545,47.5951,-122.1535,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.25,8.27893600229198,10.225244911570808,2.0,0,3,3,8.143226750367445,500,2000,0,17161 SE 100th St,98059,725000.0,1,0,614313.8655298545,47.4784,-122.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
3,1.0,6.824373670043086,9.574983485564092,1.0,0,0,4,6.824373670043086,0,1977,0,35632 52nd Ave S,98001,212500.0,0,0,539932.8210941788,47.3039,-122.2108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.75,7.170119543449628,9.082507000466299,1.0,0,0,4,7.170119543449628,0,1963,0,16805 NE 12th St,98008,502000.0,0,0,450218.6320663586,47.5951,-122.1535,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
2,2.5,7.705262474866325,8.294049640102028,2.0,0,0,3,7.705262474866325,0,2000,0,1857 41st Ave E,98112,1425000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,6.856461984594587,8.938531648680692,1.0,0,0,3,6.856461984594587,0,1954,2005,9445 8th Ave SW,98106,137000.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,1.5,7.138866999945524,8.050384453067021,1.5,0,0,3,7.138866999945524,0,1931,0,3200 44th Ave SW,98116,523000.0,0,0,623805.5955773297,47.6211,-122.3244,0.0,0.5162342959404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8564474015926825,0.0
3,1.0,7.251344983372214,8.881836305004146,2.0,0,0,4,7.251344983372214,0,1901,0,1122A 23rd Ave S,98144,700000.0,0,0,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,6.813444599510896,8.85366542803745,1.0,0,0,3,6.813444599510896,0,1952,2008,2043 NE 98th St,98115,389000.0,0,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
3,1.5,7.61085279039525,9.337677620437377,1.0,0,0,4,7.081708586105575,830,1956,0,11618 NE 65th St,98033,465000.0,1,0,450218.6320663586,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,1.75,7.352441100243583,10.351341427136079,1.0,0,0,4,7.352441100243583,0,1965,0,13228 SE 294th Pl,98092,299950.0,0,0,450218.6320663586,47.3039,-122.2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489919797839273,0.0,0.6625790626177024,0.0,0.0,0.0
3,2.0,7.989560449333865,9.408863308108145,2.0,0,0,4,7.745002803515839,640,1918,1974,2433 SW 149th St,98166,495000.0,1,1,623805.5955773297,47.4762,-122.3394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023022875295023,0.7982680968426139,0.0
3,2.0,7.426549072397305,9.03884005381381,1.0,0,0,3,7.426549072397305,0,1993,0,710 Victor St,98022,289000.0,0,0,539932.8210941788,47.2017,-121.9897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,3.75,8.086410275323782,8.665095821339733,2.0,0,2,4,7.7706452341291765,880,1951,1999,3041 37th Ave W,98199,967500.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.0,7.365180126021013,8.961879012677683,2.0,0,0,2,7.365180126021013,0,1906,0,2023 24th Ave S,98144,333000.0,0,0,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.0,7.047517221357296,8.799963219506997,1.0,0,0,3,6.756932389247553,290,1940,1996,1721 NE 98th St,98115,445000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
2,2.5,7.673223121121708,8.658692753689937,1.0,0,0,3,7.673223121121708,0,2010,0,12468 240th Pl NE,98053,741500.0,0,0,614313.8655298545,47.6762,-122.1169,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
5,3.5,8.253227645581772,9.021477467138807,2.0,0,0,3,8.253227645581772,0,2001,0,21033 SE 5th St,98074,875000.0,0,0,614313.8655298545,47.6017,-122.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
2,1.0,6.733401891837359,9.358760377094455,1.0,0,0,3,6.733401891837359,0,1952,2008,12314-12426 24th Ave S,98168,187000.0,0,1,450218.6320663586,47.4762,-122.3394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.25,7.44716835960004,8.827468112520654,2.0,0,0,3,7.44716835960004,0,1995,0,533 S 330th Pl,98003,257500.0,0,0,539932.8210941788,47.3091,-122.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4,3.0,7.835974581721566,9.210340371976184,2.0,0,0,3,7.835974581721566,0,2013,1923,111 S 192nd St,98148,459000.0,0,1,614313.8655298545,47.4762,-122.3394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,1.75,7.61085279039525,8.970177815492379,1.0,0,0,4,6.917705609835305,1010,1963,0,1001 Whitman Ct NE,98059,302000.0,1,0,450218.6320663586,47.4784,-122.1919,0.0,0.0,0.8841053150955672,0.0,0.0,0.4672876970558584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,6.877296071497429,8.954415331137593,1.0,0,0,4,6.877296071497429,0,1967,0,31716 6th Ave S,98003,219900.0,0,0,450218.6320663586,47.3091,-122.3358,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,6.946975992135418,8.1886891244442,1.0,0,0,4,6.946975992135418,0,1919,1980,122 16th Ave E,98112,600000.0,0,1,623805.5955773297,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.5,7.038783541388542,7.074963197966044,3.0,0,0,3,7.038783541388542,0,2007,0,2017 NW 59th St,98107,425000.0,0,0,614313.8655298545,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.8499731344101603,0.0,0.0,0.0,0.526826034646132,0.0,0.0
3,1.5,7.659171367666058,8.746716349694486,1.0,0,0,4,7.106606137727303,900,1949,1985,4231 Powell Pl S,98108,440000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,2.25,7.365180126021013,10.576151374154673,1.0,0,0,3,7.07326971745971,400,1992,0,27514 NE 31st Ct,98053,425000.0,1,0,539932.8210941788,47.6762,-122.1169,0.0,0.0,0.8841053150955672,0.0,0.0,0.4672876970558584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.75,8.045588280803528,8.941676305360163,2.0,0,0,3,8.045588280803528,0,2010,0,9423 Ash Ave SE,98065,575000.0,0,0,614313.8655298545,47.5293,-121.8412,0.0,0.6187245451487468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856080048156818,0.0,0.0,0.0
3,1.0,6.813444599510896,8.699514748210191,1.0,0,0,2,6.813444599510896,0,1956,0,303 SW 108th St,98146,219900.0,0,0,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023022875295023,0.7982680968426139,0.0
3,1.0,7.098375638590786,8.1101268019411,1.5,0,0,4,7.098375638590786,0,1924,0,6015 5th Ave NW,98107,529000.0,0,0,623805.5955773297,47.6211,-122.3244,0.0,0.4437377669767846,0.0,0.0,0.0,0.0,0.8961566794698663,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,7.162397497355718,7.947325027016463,2.0,0,0,3,7.162397497355718,0,2008,0,23549 NE 111th St,98053,265000.0,0,0,614313.8655298545,47.6762,-122.1169,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
3,1.75,7.67786350067821,8.743850562030243,1.0,0,0,4,7.237059026124737,770,1960,2001,2000-2098 NE 68th St,98115,820000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.6870009097877064,0.0,0.0,0.0,0.0,0.7266565557062454,0.0,0.0
4,2.25,7.495541943884256,9.062188330952324,1.0,0,0,4,7.215239978730097,440,1980,0,11725 NE 102nd Pl,98033,522000.0,1,0,539932.8210941788,47.6974,-122.2054,0.0,0.0,0.0,0.0,0.0,0.6361612497445948,0.0,0.7715561316737722,0.0,0.0,0.0,0.0,0.0
3,1.75,7.668561108015897,10.599081736739125,1.0,0,0,5,7.306531398939505,650,1950,0,17295-17403 SE 192nd Dr,98058,507000.0,1,0,450218.6320663586,47.4784,-122.1919,0.0,0.0,0.0,0.8915485886715856,0.0,0.0,0.0,0.0,0.0,0.4529250644838547,0.0,0.0,0.0
4,2.5,7.912056888179006,10.496344674251352,2.0,0,0,3,7.912056888179006,0,1986,0,11511 159th Ave NE,98052,760000.0,0,0,539932.8210941788,47.6762,-122.1169,0.0,0.6454246701002005,0.0,0.0,0.0,0.7638239294667636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.25,7.828038032125829,8.754476306284166,1.5,0,2,5,7.501082124259871,700,1932,2002,3227 Whalley Pl W,98199,994000.0,1,1,623805.5955773297,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,1.75,6.946975992135418,9.104979856318357,1.0,0,0,4,6.946975992135418,0,1967,0,425-445 Mt Defiance Cir SW,98027,382500.0,0,0,450218.6320663586,47.544,-122.0471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,1.5,7.306531398939505,8.930626469173578,2.0,0,0,3,7.306531398939505,0,1966,1963,25923 13th Ave S,98198,259000.0,0,1,450218.6320663586,47.3915,-122.3157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.75,7.473069088032197,8.73294952429643,1.0,0,2,4,7.07326971745971,580,1950,1983,11008 Auburn Ave S,98178,343500.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.25,7.731930721948486,8.803874763534434,1.5,0,2,3,7.580699752224563,320,1940,1984,811 W Bertona St,98119,820000.0,1,1,450218.6320663586,47.6211,-122.3244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2.5,7.326465613840322,7.370230641807081,2.0,0,0,3,7.122866658599083,280,2007,0,2310 15th Ave S,98144,430000.0,1,0,614313.8655298545,47.6211,-122.3244,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.75,7.7406644019172415,8.441822884391462,2.0,0,0,3,7.7406644019172415,0,2008,0,34623 SE Leitz St,98065,479500.0,0,0,614313.8655298545,47.5293,-121.8412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712126979970032,0.70205068506395,0.0,0.0
